0,ADM000364ING6,26,26.53061224489796
1,ADM000380ING6,22,18.487394957983195
2,ADM000364ING9,20,22.727272727272727
3,ADM000380ING9,19,23.170731707317074
4,ADM000398ING6,19,17.92452830188679
5,ADM000380ING16,18,24.324324324324326
6,ADM000364ING4,18,20.224719101123593
7,ADM000380ING1,16,23.52941176470588
8,ADM000364ING23,16,24.242424242424242
9,ADM000380ING4,15,21.73913043478261
