0,ADM000364ING14,40,51.94805194805194
1,ADM000380ING6,36,30.252100840336134
2,ADM000398ING6,35,33.0188679245283
3,ADM000380ING16,34,45.94594594594595
4,ADM000364ING4,34,38.20224719101123
5,ADM000380ING1,32,47.05882352941176
6,ADM000364ING9,32,36.36363636363637
7,ADM000539NU1,31,50.81967213114754
8,ADM000364ING6,30,30.612244897959183
9,ADM000364ING22,30,33.33333333333333
